Title,Link,Date,Source,Summary,Term,LanguageQueried
Monsoon Update – Heavy rain warning with thunder in these states till 17th December - Times Bull,https://news.google.com/rss/articles/CBMitgFBVV95cUxPU3NoY29UQXRkRFMySWxwN0hIdE9udEI2eE5nVmQ0RUwwWEttazRHTFU0NnJxeGtEeExhRkItRWRYOF9ueXJvV2JIdzdXRUtzOHNBelFZN3VGM0JmY1ItcTRzR2FpSTZHcy12VWZwNmxNbnhENlNBVlhEVUVOOVVpTnRONFBmMG9Xc3p3NG1acDU0Nmd6anNsWFgtdjFmX1VtMURmYzJZXzgxNlI5MUdscXNsNktNZw?oc=5,2025-12-15 06:35:26,Times Bull,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPU3NoY29UQXRkRFMySWxwN0hIdE9udEI2eE5nVmQ0RUwwWEttazRHTFU0NnJxeGtEeExhRkItRWRYOF9ueXJvV2JIdzdXRUtzOHNBelFZN3VGM0JmY1ItcTRzR2FpSTZHcy12VWZwNmxNbnhENlNBVlhEVUVOOVVpTnRONFBmMG9Xc3p3NG1acDU0Nmd6anNsWFgtdjFmX1VtMURmYzJZXzgxNlI5MUdscXNsNktNZw?oc=5"" target=""_blank"">Monsoon Update – Heavy rain warning with thunder in these states till 17th December</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Bull</font>",Monsoon,en
"Uttar Pradesh Faces Double Whammy of Severe Cold and Dense Fog, IMD Issues Yellow Alert - Patrika News",https://news.google.com/rss/articles/CBMi0wFBVV95cUxQcVBnbWJRYmFsM0VEM3RKSUpteFU1QWN1SkFVUFBzdHRKbFh6VmR2emQ1cGZhaDIwaVJWSTVXTHBHY1Zlai1pZUFGcWRmZXV2d3lhdThFZDJkaTJ6cWQ3dGhzanQwSTRBajZKdWNWeTl0ckhoekdUdGs1RFRyN3BSZkhKYm1QTW1FUUJ4QW5xdnpwck5NUnNZWDhfelVySmtaT0JOR20yMmx2RlZlcGF1ZUx3cmFnRVJnanFYVXZTdHI5Tkw4bHZJVE54NXR2MmZzajFR0gHYAUFVX3lxTFA0ZUQxeUxfTGNpSklEcHlFRHJpRkJPZmp5LVNUNm43ZnNtZVBwSzM2UkFwLUhTalRNYVJZT19rclBLclNZV2F0RDFaZVUtVkJyYUVCZm9qdm96NF80X1luLWhhekhrNi0zNUJLb1RKRkVfbnNLbEhHbXctZGoxNUQzZlJhYk5STjY3MlRoemZoak1jRUVJcGRnS2xTbTVZQlVWUm9NRzlXYTV3S3FQOVliSUpqTXVEeGh6ci00Xzd0VDNsS3FpLW1UVVJ4c3B0WDVCb25yQ1Vwcg?oc=5,2025-12-15 10:18:52,Patrika News,"<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxQcVBnbWJRYmFsM0VEM3RKSUpteFU1QWN1SkFVUFBzdHRKbFh6VmR2emQ1cGZhaDIwaVJWSTVXTHBHY1Zlai1pZUFGcWRmZXV2d3lhdThFZDJkaTJ6cWQ3dGhzanQwSTRBajZKdWNWeTl0ckhoekdUdGs1RFRyN3BSZkhKYm1QTW1FUUJ4QW5xdnpwck5NUnNZWDhfelVySmtaT0JOR20yMmx2RlZlcGF1ZUx3cmFnRVJnanFYVXZTdHI5Tkw4bHZJVE54NXR2MmZzajFR0gHYAUFVX3lxTFA0ZUQxeUxfTGNpSklEcHlFRHJpRkJPZmp5LVNUNm43ZnNtZVBwSzM2UkFwLUhTalRNYVJZT19rclBLclNZV2F0RDFaZVUtVkJyYUVCZm9qdm96NF80X1luLWhhekhrNi0zNUJLb1RKRkVfbnNLbEhHbXctZGoxNUQzZlJhYk5STjY3MlRoemZoak1jRUVJcGRnS2xTbTVZQlVWUm9NRzlXYTV3S3FQOVliSUpqTXVEeGh6ci00Xzd0VDNsS3FpLW1UVVJ4c3B0WDVCb25yQ1Vwcg?oc=5"" target=""_blank"">Uttar Pradesh Faces Double Whammy of Severe Cold and Dense Fog, IMD Issues Yellow Alert</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Patrika News</font>",Monsoon,en
